类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,沧月听雪楼典藏版套装（签名版）（当当专供）,沧月,77.70,浙江文艺出版社,自营,"★沧月在中国的文学市场上占据着极其重要位置，作品畅销十余载，累积销量达10,000,000册，经久不衰。其创作的《镜》系列被誉为媲美《魔戒》的东方史诗，正由好莱坞打造同名系列电影中。 ★ 听雪楼 系列包括沧月写作历史上极其畅销的3本书，堪称作者的扛鼎之作之一。此系列中，沧月以华丽细腻的文字及精妙绝伦的剧情，感动了万千读者。 ★小开本，软精装，精致双封设计；本次再版由国内知名插画师唐卡倾情绘制封面，国内一流设计师亲自操刀设计，更有精美明信片随书赠送，极具典藏价值。 ★这是一座悲欢离合聚集的楼，是传奇和神话的*。 听雪楼 系列发生在一段架空历史中，为读者完美呈现出了一个苍茫宏大的武侠世界，其中每一个故事都极富感染力，直击人心。这套书的出版是经典的重现，也是传奇的延续。"
青春爱情文学,沧月听雪楼典藏版套装,沧月,77.70,浙江文艺出版社,自营,"★沧月在中国的文学市场上占据着极其重要位置，作品畅销十余载，累积销量达10,000,000册，经久不衰。其创作的《镜》系列被誉为媲美《魔戒》的东方史诗，正由好莱坞打造同名系列电影中。 ★ 听雪楼 系列包括沧月写作历史上极其畅销的3本书，堪称作者的扛鼎之作之一。此系列中，沧月以华丽细腻的文字及精妙绝伦的剧情，感动了万千读者。 ★小开本，软精装，精致双封设计；本次再版由国内知名插画师唐卡倾情绘制封面，国内一流设计师亲自操刀设计，更有精美明信片随书赠送，极具典藏价值。 ★这是一座悲欢离合聚集的楼，是传奇和神话的*。 听雪楼 系列发生在一段架空历史中，为读者完美呈现出了一个苍茫宏大的武侠世界，其中每一个故事都极富感染力，直击人心。这套书的出版是经典的重现，也是传奇的延续。"
青春爱情文学,在你眉梢点花灯（套装全3册）,沉筱之,92.00,中国致公出版社,自营,●这部长篇小说是晋江古言实力作家沉筱之的高分作品，积分超8亿，收藏5万，影视筹备中。本作品集合了破案、爱情、权谋几大流行阅读要素，内容扑朔迷离，情节一波三折，而情义与良善始终贯穿全文，具有令人回味深思的思想内涵。 ●这个故事看点多多，开篇就以一桩杀人案件作为开局，以层层递进的手法逐渐揭开被隐藏在迷雾之下的诡谲阴谋。其次是人设鲜明有记忆点，男主程昶以现代职场精英的身份和思维到古代破案复仇，各种古今反差和反转看起来十分带感；女主云浠是家道中落的忠勇侯府独女，一介小小捕快，她手中的刀很凌厉，而心中的大义更可敬，一个英姿飒爽、独立自爱的女子形象十分深入人心。 ●本书文笔优美大气，行文轻快流畅，有悬疑故事的扣人心弦，有爱情故事的温情美好，还有古风剧的画面既视感，人物打造鲜活，故事设置巧妙
青春爱情文学,一念情起·套装（全4册）,九月如歌,82.50,江苏文艺出版社,自营,◆千万粉丝翘首以待，年度备受好评的豪门虐恋洒泪完结 ◆网络亿万点击，连载期间11次月票榜冠军，9次连冠，网站订阅总榜NO.1 ◆新增两万字独家番外 随书附赠精美书签 涂色卡自制书签，自制书签哦~ 十年如一日沉淀，才知道**的爱情是我和你，纵然跨越万水千山，我也一定会回到你身边 哪怕这个世界未必温暖，我也始终相信，能再相遇已是再好不过的事 他曾经以为于男女之间来说 这世间*诱人、*像海誓山盟的三个字便是 我爱你 其实不然 原来这世间*诱人的三个字不是 我爱你 而是 我想你 甜的、辣的、酸的、苦的，她都记得 她错也错过，对也对过 无论如何，在她的心里，他们已经不能再分开 谁也不能 他跟不跟她说 我爱你 三个字，她都觉得不重要 重要的是，在一起 悦读纪精品推荐： 《浅爱，深喜欢》：「师小札 倾
青春爱情文学,继承者们（全两册）,金银淑/金贞美/烂笔头,92.10,化学工业出版社,自营,李敏镐、朴信惠、金宇彬打造史无前例的继承者们！ 在私立贵族名门帝国高中发生的，一部十八岁青春男女们极其惊心动魄、史无前例、激情的少年罗曼史！ 韩国SBS电视台独家正版授权 5474张高清剧照 全球独家赠送珍藏精美海报 金叹英道恩尚宝娜灿荣Rachel……在高清影像漫画《继承者们》中，喜爱他们的各位亲，马上就能再度感受长腿欧巴李敏镐、金宇彬深情的目光！
青春爱情文学,被你发现了（当当全球独家）,暂无作者信息,96.00,长江文艺出版社,自营,暂无简介
青春爱情文学,光芒纪（珍藏版全4册） （当当网独家特供）,侧侧轻寒/星文文化,127.00,四川文艺出版社,自营,★您将看到一个毕业菜鸟到时尚女王的平凡女孩的奋斗史，更将看到腹黑冷酷商人到暖萌青年的蜕化过程。男女主角将共创一个属于国人的时尚帝国，携手缔造一段中国人的时尚传奇。 ★一个 傻白甜 白莲花 的命运进化史 让我们懂得：无论梦想能否实现，至少，我们为之努力过，并终身引以为傲。 ★超值赠品大礼包：多张精美明信片 、时尚书签、大海报。 ★侧侧轻寒继《簪中录》后的***时尚言情励志之作。编辑强烈建议《簪中录》粉丝勿看！完全的革新之作，可能不符合你的心理诉求。 ★这是女版《中国合伙人》 中国版《时尚女魔头》，或许，你也可以当做一个都市版的《甄嬛传》来阅读，当然，这不是一部《小时代》的姐妹撕逼故事，而是真正的时尚励志大戏。 重磅推荐：
青春爱情文学,丁墨作品集（乌云遇皎月+莫负寒夏+他来了请闭眼之暗粼+他与月光为邻+独家占有+枭宠+挚野）共13册,暂无作者信息,238.24,暂无出版商,自营,暂无简介
青春爱情文学,私·念念不忘（九夜茴携手韩寒、辛夷坞、苏小懒、桐华、春树、孙睿众多名家，首创国内密book！随书附送当当独家2012【私,九夜茴,6.40,武汉出版社,自营,随书赠送精美书签 私藏明信片 2012《私》主题年历卡 每个人的人生都是一部《私》小说。 【九夜茴携手韩寒、辛夷坞、苏小懒、桐华、春树、孙睿等众多畅销作家，首创国内《私》密book】 ***强大的作者团队，共同打造冷暖人间故事。 这不是一本书，这是你的私小说。
青春爱情文学,文艺风时刻·勇者无惧,爱格/中南天使,8.80,湖南文艺出版社,自营,《时刻 勇者无惧》 给勇闯新学期加分的勇气 精彩看点 勇敢成为你喜欢的自己，才是*值得骄傲的事。 【特辑 勇者无惧】带来真实感强烈的勇气故事，一路走来诸多不易，要很努力才不算辜负生活。 2. 乐队的夏天！ 海龟先生 独家专访 ：海浪般恣意前行 在很多人的印象中，摇滚乐是外放的，宣泄的和呐喊的，而海龟先生的音乐完全不用，他们的音乐有诚意、有格局、有丘壑，更有基于信仰的思考和责任。他们的音乐就像海浪一样，永不停止，恣意前行。 对于 李昀锐 来说，2019年无疑是收获和幸运的一年，收获掌声与支持，收获鼓励与信任，也收获了一群可以谈天说地、诉说苦恼的兄弟。此刻的他，正慢慢向梦想靠近。在《创造营2019》拿到还不错的名次后，还想要努力拥有令自己满意、被大家认可的作品。他说，未来会保持初心，带着期待勇
青春爱情文学,文艺风象·喜爱动物的都是好人嘿（2016年5月刊）,落落,11.50,长江文艺出版社,自营,动物太可爱啦！高冷的猫咪、可爱的狗狗、国宝*、萌化了的兔子，又或是高个儿的长颈鹿、体积庞大的大象、动作极其缓慢的树獭 它们无处不在、种类繁多，有温顺黏人的，也有凶猛至极的。本期《文艺风象》将读者们带到了动物的世界，在这期栏目中，无论你是宠物至上一族亦或反之，都能在5月《文艺风象 喜爱动物的都是好人嘿》中找到属于你的精神角落。 动物给人们带来的治愈，是一群喜爱动物的人聚在一起，说上几天几夜都没办法讲完的。动物的长相，动物的习性，动物的可爱，动物的懵懂，动物的忠诚，动物的野性，动物的顽皮，动物犯的错误 好多好多人，选择了与动物有关的职业，选择和这些令他们内心充实的动物相伴，研究它们，救治它们，描绘它们的形象，撰写与它们有关的故事，很多嘴上说着 *不可以养宠物 的人，*后轻而易举地爱
青春爱情文学,文艺风时刻·关于我不想恋爱的理由,爱格/中南天使,8.80,湖南文艺出版社,自营,爱与被爱是人类的本能，但随着学业、工作，生活压力的加大，越来越多人主动选择了不恋爱的生活方式。但不恋爱不代表我们失去了去爱的能力，相反，在不恋爱的日子里，我们依然拥有发现日常之美，看见世界有趣之处的能力。本期文艺风（时刻 关于我不想恋爱的理由） 想要告诉你的 就是恋爱或不恋爱，只是一种选择，只要怀揣着对生活的热情，我们永远可以生活得充实而快乐。
青春爱情文学,文艺风时刻·我比从前更快乐,爱格/中南天使,8.80,湖南文艺出版社,自营,1. 如果你十六岁的生日不快乐，那么祝你余生的每一天都勇敢。 【特辑 我比从前更快乐】由猫河/罗赛迩/花凉/良昭/早寝樱/许林真情实感讲述年少成长故事，青春期的烦恼各有各的伤感，但遇见你以后，我比从前更快乐。日子还长，我们都别失望，请保持快乐。 2. 女孩们的约会，是嘻嘻哈哈打打闹闹的一天。 【视界】《你微笑时好美》带来一组阳光姐妹淘。你的眉眼在笑，发梢上有精灵在舞蹈，盛夏里的阳光洒在你翘起的嘴角。嘿，亲爱的女孩，你要记得微笑，美好如初。 PS：小编大声呐喊 和姐妹一起拍照时的姿势get ！只会剪刀手的赶紧学起来！马住！！ 3. 独家专访 孙泽霖 / SNH48莫寒 别样青春 别样精彩 二十岁，与一群年龄相仿的朋友同吃同住，追逐梦想，登上舞台，是孙泽霖给予自己*好的成人礼。 那段*美好的时光，也会陪着他
青春爱情文学,我是女主角（当当网独家发售）,龙云逸,11.00,江苏文艺出版社,自营,一套专门为时尚女孩打造的糖果书。生活不够HIGH，心情够不甜？来吃颗糖吧，让美丽的双眼也享受一翻糖果滋味，女生专利，男孩不要碰哦！你要相信我，这世界上的每一女孩子，都是糖果做的！所以她们的发丝间都洋溢着甜美而奇妙的糖果香气，而那些不用心的家伙，永远也品味不出来！赶快来书中，寻找属于你自己的味道！
青春爱情文学,文艺风象·感激之情（2016年4月刊）,落落,11.50,长江文艺出版社,自营,说一句谢谢，有的时候好像并不是那么容易。它背后的故事，可能太过重要，以至于我们觉得两个字不足以表达自己的感恩之心；它相关的事件，可能又太过平凡，我们时时经历，而又时时忘记。我们创造了大大小小的节日，购买着各种各样的礼物，我们有好多好多形式，用来表达心中希望被人知晓的那份情谊 那么，好好地说上一句感谢吧，为当下正在发生的，为不曾被时间磨灭的。希望你可以从本期特辑的文字和画面中，想起那一个应该去感激的人，找到那一句*适合你的表达感激的话语。
青春爱情文学,致我们终将逝去的青春（赵薇导演处女作原著小说，辛夷坞最新签约，全国独家新增番外，豪华精装修订版）,辛夷坞,10.60,朝华出版社,自营,导语_点评_推荐词
青春爱情文学,终点之前（“长着翅膀的大灰狼”首次作序，“岑桑”落泪导读。知名治愈系作家“月上无风”：全新修订+独家番外）,月上无风,15.70,花山文艺出版社,自营,桀骜不驯的少年，暗伤连城的青春 温暖系作家“长着翅膀的大灰狼”首次作序，百万读者簇拥 知名治愈系作家“月上无风”重新修订 《月时有圆缺》更名《终点之前》经典再现 十年前，她是他无法预见的遇见，只一眼便知爱之深 十年后，他是她不愿当真的誓言，只一句便知恨之切 辛圆缺+顾聿衡=*纯美的虐爱之泪 这一曲我已唱罢，终点之前，让我们再爱一遍
